Entity,Code,Year,Fossil fuels (TWh)
CIS (EI),,1986,11372.044
CIS (EI),,1987,11674.887
CIS (EI),,1988,11882.69
CIS (EI),,1989,11922.715
CIS (EI),,1990,11794.305
CIS (EI),,1991,11548.07
CIS (EI),,1992,10969.627
CIS (EI),,1993,10060.629
CIS (EI),,1994,9141.845
CIS (EI),,1995,8559.305
CIS (EI),,1996,8283.88
CIS (EI),,1997,7773.972
CIS (EI),,1998,7758.7876
CIS (EI),,1999,7786.787
CIS (EI),,2000,7864.8667
CIS (EI),,2001,7995.825
CIS (EI),,2002,7995.3633
CIS (EI),,2003,8170.134
CIS (EI),,2004,8308.094
CIS (EI),,2005,8323.683
CIS (EI),,2006,8671.782
CIS (EI),,2007,8766.529
CIS (EI),,2008,8839.484
CIS (EI),,2009,8385.21
CIS (EI),,2010,8758.337
CIS (EI),,2011,9187.385
CIS (EI),,2012,9343.643
CIS (EI),,2013,9141.537
CIS (EI),,2014,9257.401
CIS (EI),,2015,8977.832
CIS (EI),,2016,9169.7
CIS (EI),,2017,9251.762
CIS (EI),,2018,9665.76
CIS (EI),,2019,9583.791
CIS (EI),,2020,9230.736
CIS (EI),,2021,9615.043
CIS (EI),,2022,9993.202
CIS (EI),,2023,10115.384
CIS (EI),,2024,10395.498
Canada,CAN,1965,1039.488
Canada,CAN,1966,1090.9375
Canada,CAN,1967,1149.8456
Canada,CAN,1968,1240.2434
Canada,CAN,1969,1298.4119
Canada,CAN,1970,1398.0115
Canada,CAN,1971,1434.6423
Canada,CAN,1972,1516.706
Canada,CAN,1973,1633.6702
Canada,CAN,1974,1658.759
Canada,CAN,1975,1654.5682
Canada,CAN,1976,1716.3948
Canada,CAN,1977,1806.4119
Canada,CAN,1978,1796.4231
Canada,CAN,1979,1833.9663
Canada,CAN,1980,1856.9854
Canada,CAN,1981,1789.4171
Canada,CAN,1982,1736.721
Canada,CAN,1983,1669.3005
Canada,CAN,1984,1764.493
Canada,CAN,1985,1782.3146
Canada,CAN,1986,1758.2021
Canada,CAN,1987,1815.9829
Canada,CAN,1988,1944.692
Canada,CAN,1989,2032.3704
Canada,CAN,1990,1916.0156
Canada,CAN,1991,1860.1796
Canada,CAN,1992,1928.2595
Canada,CAN,1993,1946.971
Canada,CAN,1994,2009.356
Canada,CAN,1995,2095.3997
Canada,CAN,1996,2139.88
Canada,CAN,1997,2201.377
Canada,CAN,1998,2231.2104
Canada,CAN,1999,2293.156
Canada,CAN,2000,2356.5771
Canada,CAN,2001,2350.0083
Canada,CAN,2002,2428.9885
Canada,CAN,2003,2495.393
Canada,CAN,2004,2508.973
Canada,CAN,2005,2473.3806
Canada,CAN,2006,2362.242
Canada,CAN,2007,2582.263
Canada,CAN,2008,2508.4846
Canada,CAN,2009,2394.7827
Canada,CAN,2010,2477.27
Canada,CAN,2011,2538.5256
Canada,CAN,2012,2520.9883
Canada,CAN,2013,2576.7551
Canada,CAN,2014,2602.08
Canada,CAN,2015,2597.8538
Canada,CAN,2016,2535.2996
Canada,CAN,2017,2567.7212
Canada,CAN,2018,2651.6787
Canada,CAN,2019,2645.248
Canada,CAN,2020,2413.2302
Canada,CAN,2021,2461.1836
Canada,CAN,2022,2532.1912
Canada,CAN,2023,2538.3286
Canada,CAN,2024,2575.6956
Central America (EI),,1965,39.86897
Central America (EI),,1966,41.082867
Central America (EI),,1967,42.701584
Central America (EI),,1968,44.03525
Central America (EI),,1969,45.773014
Central America (EI),,1970,47.518566
Central America (EI),,1971,49.314613
Central America (EI),,1972,52.216286
Central America (EI),,1973,57.527264
Central America (EI),,1974,60.870064
Central America (EI),,1975,68.0456
Central America (EI),,1976,71.1939
Central America (EI),,1977,76.02139
Central America (EI),,1978,77.031456
Central America (EI),,1979,77.80512
Central America (EI),,1980,72.75375
Central America (EI),,1981,70.39679
Central America (EI),,1982,70.2089
Central America (EI),,1983,69.149864
Central America (EI),,1984,70.41926
Central America (EI),,1985,71.96504
Central America (EI),,1986,71.69291
Central America (EI),,1987,77.06687
Central America (EI),,1988,74.73611
Central America (EI),,1989,78.27778
Central America (EI),,1990,80.66919
Central America (EI),,1991,88.07179
Central America (EI),,1992,100.064896
Central America (EI),,1993,106.93358
Central America (EI),,1994,116.98088
Central America (EI),,1995,129.44641
Central America (EI),,1996,126.96608
Central America (EI),,1997,137.14766
Central America (EI),,1998,157.42516
Central America (EI),,1999,155.52713
Central America (EI),,2000,160.81958
Central America (EI),,2001,172.18817
Central America (EI),,2002,174.67159
Central America (EI),,2003,182.15605
Central America (EI),,2004,187.4666
Central America (EI),,2005,185.5043
Central America (EI),,2006,196.29962
Central America (EI),,2007,206.24794
Central America (EI),,2008,209.09505
Central America (EI),,2009,205.5767
Central America (EI),,2010,209.00449
Central America (EI),,2011,216.4028
Central America (EI),,2012,222.12872
Central America (EI),,2013,226.81476
Central America (EI),,2014,233.60103
Central America (EI),,2015,258.93344
Central America (EI),,2016,269.8453
Central America (EI),,2017,273.72375
Central America (EI),,2018,276.65347
Central America (EI),,2019,306.87073
Central America (EI),,2020,241.632
Central America (EI),,2021,273.8096
Central America (EI),,2022,285.69785
Central America (EI),,2023,309.20554
Central America (EI),,2024,315.84457
Chile,CHL,1965,60.740894
Chile,CHL,1966,65.35046
Chile,CHL,1967,66.60629
Chile,CHL,1968,68.31724
Chile,CHL,1969,73.09748
Chile,CHL,1970,77.008125
Chile,CHL,1971,82.678474
Chile,CHL,1972,81.81957
Chile,CHL,1973,79.03475
Chile,CHL,1974,76.96213
Chile,CHL,1975,67.77604
Chile,CHL,1976,70.41761
Chile,CHL,1977,73.51539
Chile,CHL,1978,76.37148
Chile,CHL,1979,81.25276
Chile,CHL,1980,83.36682
Chile,CHL,1981,83.13211
Chile,CHL,1982,73.835236
Chile,CHL,1983,75.45194
Chile,CHL,1984,78.38697
Chile,CHL,1985,76.54353
Chile,CHL,1986,78.29018
Chile,CHL,1987,81.05015
Chile,CHL,1988,95.539055
Chile,CHL,1989,115.62215
Chile,CHL,1990,126.16681
Chile,CHL,1991,132.82468
Chile,CHL,1992,139.12952
Chile,CHL,1993,148.73029
Chile,CHL,1994,159.55412
Chile,CHL,1995,171.78818
Chile,CHL,1996,190.40228
Chile,CHL,1997,219.48001
Chile,CHL,1998,230.64339
Chile,CHL,1999,248.33948
Chile,CHL,2000,246.57965
Chile,CHL,2001,244.26064
Chile,CHL,2002,247.41664
Chile,CHL,2003,251.50714
Chile,CHL,2004,277.37488
Chile,CHL,2005,278.3596
Chile,CHL,2006,284.81113
Chile,CHL,2007,297.50623
Chile,CHL,2008,289.55493
Chile,CHL,2009,273.00623
Chile,CHL,2010,291.75623
Chile,CHL,2011,314.42795
Chile,CHL,2012,327.2434
Chile,CHL,2013,335.98642
Chile,CHL,2014,326.0216
Chile,CHL,2015,323.49213
Chile,CHL,2016,346.34103
Chile,CHL,2017,349.83704
Chile,CHL,2018,354.32806
Chile,CHL,2019,362.76715
Chile,CHL,2020,328.05588
Chile,CHL,2021,360.71533
Chile,CHL,2022,367.13782
Chile,CHL,2023,340.7211
Chile,CHL,2024,345.3902
China,CHN,1965,1470.8536
China,CHN,1966,1602.8174
China,CHN,1967,1443.7517
China,CHN,1968,1449.0682
China,CHN,1969,1776.4086
China,CHN,1970,2290.621
China,CHN,1971,2714.1492
China,CHN,1972,2921.401
China,CHN,1973,3077.9963
China,CHN,1974,3163.5293
China,CHN,1975,3551.4854
China,CHN,1976,3744.1455
China,CHN,1977,4088.7341
China,CHN,1978,4504.2134
China,CHN,1979,4628.2466
China,CHN,1980,4655.3745
China,CHN,1981,4570.128
China,CHN,1982,4756.829
China,CHN,1983,5042.1646
China,CHN,1984,5428.434
China,CHN,1985,5877.182
China,CHN,1986,6164.527
China,CHN,1987,6654.4683
China,CHN,1988,7144.3037
China,CHN,1989,7486.3022
China,CHN,1990,7563.273
China,CHN,1991,7968.69
China,CHN,1992,8386.551
China,CHN,1993,9003.102
China,CHN,1994,9509.277
China,CHN,1995,9741.276
China,CHN,1996,10305.78
China,CHN,1997,10351.442
China,CHN,1998,10363.471
China,CHN,1999,10752.908
China,CHN,2000,11085.26
China,CHN,2001,11595.462
China,CHN,2002,12657.191
China,CHN,2003,14859.568
China,CHN,2004,17332.893
China,CHN,2005,19713.346
China,CHN,2006,21612.988
China,CHN,2007,23448.26
China,CHN,2008,23943.34
China,CHN,2009,25087.559
China,CHN,2010,26643.773
China,CHN,2011,28885.965
China,CHN,2012,29585.432
China,CHN,2013,30528.387
China,CHN,2014,30830.852
China,CHN,2015,30885.834
China,CHN,2016,30593.77
China,CHN,2017,31511.137
China,CHN,2018,32720.148
China,CHN,2019,33897.516
China,CHN,2020,34728.39
China,CHN,2021,36292.25
China,CHN,2022,36372.65
China,CHN,2023,38320.816
China,CHN,2024,38907.273
Colombia,COL,1965,87.193954
Colombia,COL,1966,98.28492
Colombia,COL,1967,102.882065
Colombia,COL,1968,105.82265
Colombia,COL,1969,105.70251
Colombia,COL,1970,115.535034
Colombia,COL,1971,113.01886
Colombia,COL,1972,131.15431
Colombia,COL,1973,124.299484
Colombia,COL,1974,138.6623
Colombia,COL,1975,126.253235
Colombia,COL,1976,131.37338
Colombia,COL,1977,136.13484
Colombia,COL,1978,139.8341
Colombia,COL,1979,143.43137
Colombia,COL,1980,147.2901
Colombia,COL,1981,150.58687
Colombia,COL,1982,153.24069
Colombia,COL,1983,163.43622
Colombia,COL,1984,160.88115
Colombia,COL,1985,164.07175
Colombia,COL,1986,166.03291
Colombia,COL,1987,181.6726
Colombia,COL,1988,177.71397
Colombia,COL,1989,184.41614
Colombia,COL,1990,170.30154
Colombia,COL,1991,176.32446
Colombia,COL,1992,201.53711
Colombia,COL,1993,208.57352
Colombia,COL,1994,220.17601
Colombia,COL,1995,227.60977
Colombia,COL,1996,230.67043
Colombia,COL,1997,247.55447
Colombia,COL,1998,253.80177
Colombia,COL,1999,221.76324
Colombia,COL,2000,221.47385
Colombia,COL,2001,222.34348
Colombia,COL,2002,216.2081
Colombia,COL,2003,216.34874
Colombia,COL,2004,227.41325
Colombia,COL,2005,220.05911
Colombia,COL,2006,261.50226
Colombia,COL,2007,263.73776
Colombia,COL,2008,275.2894
Colombia,COL,2009,282.6675
Colombia,COL,2010,303.1383
Colombia,COL,2011,298.92303
Colombia,COL,2012,329.3272
Colombia,COL,2013,352.07034
Colombia,COL,2014,375.77335
Colombia,COL,2015,370.08774
Colombia,COL,2016,409.19208
Colombia,COL,2017,388.71045
Colombia,COL,2018,405.2777
Colombia,COL,2019,413.70987
Colombia,COL,2020,371.5985
Colombia,COL,2021,391.29538
Colombia,COL,2022,442.12283
Colombia,COL,2023,439.5864
Colombia,COL,2024,448.70074
Croatia,HRV,1990,89.20179
Croatia,HRV,1991,67.419365
Croatia,HRV,1992,67.64408
Croatia,HRV,1993,70.49165
Croatia,HRV,1994,68.7732
Croatia,HRV,1995,71.016945
Croatia,HRV,1996,70.96238
Croatia,HRV,1997,76.04706
Croatia,HRV,1998,80.89739
Croatia,HRV,1999,80.41928
Croatia,HRV,2000,77.46547
Croatia,HRV,2001,80.421455
Croatia,HRV,2002,84.54285
Croatia,HRV,2003,90.4913
Croatia,HRV,2004,88.54533
Croatia,HRV,2005,89.06604
Croatia,HRV,2006,89.032585
Croatia,HRV,2007,95.01379
Croatia,HRV,2008,91.40181
Croatia,HRV,2009,85.492805
Croatia,HRV,2010,82.44186
Croatia,HRV,2011,79.79889
Croatia,HRV,2012,72.79537
Croatia,HRV,2013,70.367516
Croatia,HRV,2014,68.66936
Croatia,HRV,2015,70.38391
Croatia,HRV,2016,72.10764
Croatia,HRV,2017,75.561066
Croatia,HRV,2018,71.60204
Croatia,HRV,2019,72.604904
Croatia,HRV,2020,67.61569
Croatia,HRV,2021,69.07713
Croatia,HRV,2022,68.93142
Croatia,HRV,2023,72.735016
Croatia,HRV,2024,73.336876
Cyprus,CYP,1965,4.68025
Cyprus,CYP,1966,5.338632
Cyprus,CYP,1967,5.7872543
Cyprus,CYP,1968,6.427252
Cyprus,CYP,1969,7.5897937
Cyprus,CYP,1970,8.004829
Cyprus,CYP,1971,9.548514
Cyprus,CYP,1972,10.737023
Cyprus,CYP,1973,11.51917
Cyprus,CYP,1974,10.213084
Cyprus,CYP,1975,8.53023
Cyprus,CYP,1976,8.673059
Cyprus,CYP,1977,9.796984
Cyprus,CYP,1978,10.044486
Cyprus,CYP,1979,10.192833
Cyprus,CYP,1980,10.278665
Cyprus,CYP,1981,9.8561945
Cyprus,CYP,1982,11.813791
Cyprus,CYP,1983,12.43068
Cyprus,CYP,1984,12.612489
Cyprus,CYP,1985,13.565379
Cyprus,CYP,1986,14.143438
Cyprus,CYP,1987,17.280825
Cyprus,CYP,1988,17.845005
Cyprus,CYP,1989,18.312033
Cyprus,CYP,1990,19.274536
Cyprus,CYP,1991,19.512156
Cyprus,CYP,1992,22.796679
Cyprus,CYP,1993,23.690178
Cyprus,CYP,1994,23.732359
Cyprus,CYP,1995,25.230673
Cyprus,CYP,1996,25.604818
Cyprus,CYP,1997,25.851624
Cyprus,CYP,1998,27.446608
Cyprus,CYP,1999,28.88068
Cyprus,CYP,2000,30.261105
Cyprus,CYP,2001,30.609652
Cyprus,CYP,2002,30.185936
Cyprus,CYP,2003,32.0883
Cyprus,CYP,2004,31.226189
Cyprus,CYP,2005,34.990147
Cyprus,CYP,2006,34.407578
Cyprus,CYP,2007,34.965965
Cyprus,CYP,2008,35.64311
Cyprus,CYP,2009,34.73049
Cyprus,CYP,2010,33.67439
Cyprus,CYP,2011,33.026558
Cyprus,CYP,2012,30.692776
Cyprus,CYP,2013,27.189646
Cyprus,CYP,2014,27.29545
Cyprus,CYP,2015,27.96932
Cyprus,CYP,2016,30.470533
Cyprus,CYP,2017,31.31027
Cyprus,CYP,2018,31.102974
Cyprus,CYP,2019,30.979517
Cyprus,CYP,2020,26.392038
Cyprus,CYP,2021,27.53196
Cyprus,CYP,2022,29.096807
Cyprus,CYP,2023,28.986341
Cyprus,CYP,2024,29.574091
Czechia,CZE,1965,462.17874
Czechia,CZE,1966,466.0641
Czechia,CZE,1967,459.33392
Czechia,CZE,1968,480.55356
Czechia,CZE,1969,501.99152
Czechia,CZE,1970,521.81415
Czechia,CZE,1971,550.1291
Czechia,CZE,1972,553.1078
Czechia,CZE,1973,556.96814
Czechia,CZE,1974,560.7927
Czechia,CZE,1975,583.9356
Czechia,CZE,1976,601.4529
Czechia,CZE,1977,619.8321
Czechia,CZE,1978,628.99133
Czechia,CZE,1979,634.329
Czechia,CZE,1980,613.74194
Czechia,CZE,1981,610.1309
Czechia,CZE,1982,604.06635
Czechia,CZE,1983,604.5162
Czechia,CZE,1984,622.94824
Czechia,CZE,1985,619.76715
Czechia,CZE,1986,615.5581
Czechia,CZE,1987,615.60187
Czechia,CZE,1988,616.3788
Czechia,CZE,1989,595.90546
Czechia,CZE,1990,507.60086
Czechia,CZE,1991,459.99417
Czechia,CZE,1992,444.05426
Czechia,CZE,1993,438.49527
Czechia,CZE,1994,424.2693
Czechia,CZE,1995,444.11426
Czechia,CZE,1996,459.45035
Czechia,CZE,1997,439.89252
Czechia,CZE,1998,424.46796
Czechia,CZE,1999,403.4444
Czechia,CZE,2000,428.3728
Czechia,CZE,2001,435.4642
Czechia,CZE,2002,424.65393
Czechia,CZE,2003,436.25787
Czechia,CZE,2004,446.5466
Czechia,CZE,2005,442.445
Czechia,CZE,2006,447.79843
Czechia,CZE,2007,442.39252
Czechia,CZE,2008,429.70972
Czechia,CZE,2009,403.8886
Czechia,CZE,2010,419.10333
Czechia,CZE,2011,402.4612
Czechia,CZE,2012,392.82156
Czechia,CZE,2013,379.33
Czechia,CZE,2014,370.31042
Czechia,CZE,2015,370.1322
Czechia,CZE,2016,371.3381
Czechia,CZE,2017,386.32162
Czechia,CZE,2018,381.9547
Czechia,CZE,2019,368.21613
Czechia,CZE,2020,332.54346
Czechia,CZE,2021,354.34586
Czechia,CZE,2022,336.5329
Czechia,CZE,2023,299.90308
Czechia,CZE,2024,279.6414
Denmark,DNK,1965,166.13435
Denmark,DNK,1966,188.98251
Denmark,DNK,1967,190.04955
Denmark,DNK,1968,198.60477
Denmark,DNK,1969,227.98154
Denmark,DNK,1970,242.91846
Denmark,DNK,1971,229.5642
Denmark,DNK,1972,242.2713
Denmark,DNK,1973,234.39859
Denmark,DNK,1974,213.24292
Denmark,DNK,1975,210.17738
Denmark,DNK,1976,231.387
Denmark,DNK,1977,236.1124
Denmark,DNK,1978,239.52988
Denmark,DNK,1979,239.03513
Denmark,DNK,1980,232.82901
Denmark,DNK,1981,209.11136
Denmark,DNK,1982,199.85008
Denmark,DNK,1983,189.82906
Denmark,DNK,1984,192.99988
Denmark,DNK,1985,217.46098
Denmark,DNK,1986,222.02473
Denmark,DNK,1987,213.84514
Denmark,DNK,1988,211.09132
Denmark,DNK,1989,194.07782
Denmark,DNK,1990,199.4032
Denmark,DNK,1991,229.4569
Denmark,DNK,1992,213.68492
Denmark,DNK,1993,225.84038
Denmark,DNK,1994,242.76703
Denmark,DNK,1995,237.98396
Denmark,DNK,1996,283.54694
Denmark,DNK,1997,254.10632
Denmark,DNK,1998,241.82932
Denmark,DNK,1999,232.78915
Denmark,DNK,2000,219.73676
Denmark,DNK,2001,219.65651
Denmark,DNK,2002,216.42538
Denmark,DNK,2003,231.08041
Denmark,DNK,2004,213.30814
Denmark,DNK,2005,204.47476
Denmark,DNK,2006,228.18393
Denmark,DNK,2007,213.05756
Denmark,DNK,2008,205.22908
Denmark,DNK,2009,191.26538
Denmark,DNK,2010,199.24013
Denmark,DNK,2011,178.4577
Denmark,DNK,2012,160.08353
Denmark,DNK,2013,163.67648
Denmark,DNK,2014,150.15254
Denmark,DNK,2015,143.25897
Denmark,DNK,2016,147.28552
Denmark,DNK,2017,139.03636
Denmark,DNK,2018,139.38275
Denmark,DNK,2019,149.16354
Denmark,DNK,2020,123.47806
Denmark,DNK,2021,115.40145
Denmark,DNK,2022,112.822235
Denmark,DNK,2023,112.898155
Denmark,DNK,2024,112.01694
Eastern Africa (EI),,1965,90.24625
Eastern Africa (EI),,1966,97.11044
Eastern Africa (EI),,1967,102.20407
Eastern Africa (EI),,1968,106.16191
Eastern Africa (EI),,1969,113.60168
Eastern Africa (EI),,1970,120.686295
Eastern Africa (EI),,1971,127.16458
Eastern Africa (EI),,1972,127.20796
Eastern Africa (EI),,1973,136.94159
Eastern Africa (EI),,1974,136.30803
Eastern Africa (EI),,1975,130.42958
Eastern Africa (EI),,1976,137.78564
Eastern Africa (EI),,1977,132.02637
Eastern Africa (EI),,1978,130.64514
Eastern Africa (EI),,1979,132.05434
Eastern Africa (EI),,1980,138.20767
Eastern Africa (EI),,1981,134.67378
Eastern Africa (EI),,1982,130.69948
Eastern Africa (EI),,1983,132.86346
Eastern Africa (EI),,1984,127.369705
Eastern Africa (EI),,1985,134.48112
Eastern Africa (EI),,1986,138.04472
Eastern Africa (EI),,1987,148.71365
Eastern Africa (EI),,1988,159.93097
Eastern Africa (EI),,1989,160.96042
Eastern Africa (EI),,1990,180.16135
Eastern Africa (EI),,1991,167.41095
Eastern Africa (EI),,1992,167.51958
Eastern Africa (EI),,1993,183.5805
Eastern Africa (EI),,1994,183.18799
Eastern Africa (EI),,1995,183.04855
Eastern Africa (EI),,1996,182.09015
Eastern Africa (EI),,1997,193.77022
Eastern Africa (EI),,1998,189.96222
Eastern Africa (EI),,1999,192.43364
Eastern Africa (EI),,2000,188.21242
Eastern Africa (EI),,2001,206.49675
Eastern Africa (EI),,2002,203.59294
Eastern Africa (EI),,2003,199.14426
Eastern Africa (EI),,2004,217.25865
Eastern Africa (EI),,2005,229.71803
Eastern Africa (EI),,2006,236.51859
Eastern Africa (EI),,2007,246.44774
Eastern Africa (EI),,2008,245.5371
Eastern Africa (EI),,2009,263.34418
Eastern Africa (EI),,2010,284.91306
Eastern Africa (EI),,2011,299.45547
Eastern Africa (EI),,2012,315.56686
Eastern Africa (EI),,2013,347.1132
Eastern Africa (EI),,2014,383.57718
Eastern Africa (EI),,2015,402.4915
Eastern Africa (EI),,2016,405.65982
Eastern Africa (EI),,2017,438.39008
Eastern Africa (EI),,2018,462.54526
Eastern Africa (EI),,2019,476.92062
Eastern Africa (EI),,2020,433.3051
Eastern Africa (EI),,2021,471.88324
Eastern Africa (EI),,2022,495.0376
Eastern Africa (EI),,2023,514.5302
Eastern Africa (EI),,2024,519.73773
Ecuador,ECU,1965,7.9206376
Ecuador,ECU,1966,8.26975
Ecuador,ECU,1967,8.931146
Ecuador,ECU,1968,10.672142
Ecuador,ECU,1969,11.293051
Ecuador,ECU,1970,13.575444
Ecuador,ECU,1971,14.93028
Ecuador,ECU,1972,15.643362
Ecuador,ECU,1973,16.86567
Ecuador,ECU,1974,19.709286
Ecuador,ECU,1975,19.601315
Ecuador,ECU,1976,21.835758
Ecuador,ECU,1977,26.443424
Ecuador,ECU,1978,27.044983
Ecuador,ECU,1979,28.501534
Ecuador,ECU,1980,36.23963
Ecuador,ECU,1981,40.75156
Ecuador,ECU,1982,44.665882
Ecuador,ECU,1983,41.249805
Ecuador,ECU,1984,42.01079
Ecuador,ECU,1985,51.272316
Ecuador,ECU,1986,52.042397
Ecuador,ECU,1987,52.351967
Ecuador,ECU,1988,61.800816
Ecuador,ECU,1989,63.798615
Ecuador,ECU,1990,66.23652
Ecuador,ECU,1991,74.42925
Ecuador,ECU,1992,74.272575
Ecuador,ECU,1993,75.05091
Ecuador,ECU,1994,80.90928
Ecuador,ECU,1995,79.55851
Ecuador,ECU,1996,89.156105
Ecuador,ECU,1997,100.89974
Ecuador,ECU,1998,101.60559
Ecuador,ECU,1999,89.0092
Ecuador,ECU,2000,81.62249
Ecuador,ECU,2001,84.710884
Ecuador,ECU,2002,82.147316
Ecuador,ECU,2003,85.78332
Ecuador,ECU,2004,92.68766
Ecuador,ECU,2005,100.68858
Ecuador,ECU,2006,106.9347
Ecuador,ECU,2007,107.996414
Ecuador,ECU,2008,110.877556
Ecuador,ECU,2009,113.341064
Ecuador,ECU,2010,130.43175
Ecuador,ECU,2011,133.01184
Ecuador,ECU,2012,139.3939
Ecuador,ECU,2013,148.28407
Ecuador,ECU,2014,155.93242
Ecuador,ECU,2015,151.0204
Ecuador,ECU,2016,142.99205
Ecuador,ECU,2017,139.65408
Ecuador,ECU,2018,149.78702
Ecuador,ECU,2019,144.33421
Ecuador,ECU,2020,117.01628
Ecuador,ECU,2021,143.87225
Ecuador,ECU,2022,156.73088
Ecuador,ECU,2023,164.32683
Ecuador,ECU,2024,169.64279
Egypt,EGY,1965,86.55231
Egypt,EGY,1966,91.06561
Egypt,EGY,1967,76.7695
Egypt,EGY,1968,80.24432
Egypt,EGY,1969,61.574657
Egypt,EGY,1970,77.56635
Egypt,EGY,1971,79.06659
Egypt,EGY,1972,89.02645
Egypt,EGY,1973,83.33532
Egypt,EGY,1974,93.95104
Egypt,EGY,1975,104.20252
Egypt,EGY,1976,124.95768
Egypt,EGY,1977,134.54715
Egypt,EGY,1978,140.98975
Egypt,EGY,1979,157.67162
Egypt,EGY,1980,182.67714
Egypt,EGY,1981,210.89493
Egypt,EGY,1982,237.9749
Egypt,EGY,1983,261.78818
Egypt,EGY,1984,288.63693
Egypt,EGY,1985,301.79892
Egypt,EGY,1986,309.78644
Egypt,EGY,1987,330.10748
Egypt,EGY,1988,335.76956
Egypt,EGY,1989,353.4148
Egypt,EGY,1990,361.89258
Egypt,EGY,1991,367.11118
Egypt,EGY,1992,363.64755
Egypt,EGY,1993,363.0694
Egypt,EGY,1994,381.50494
Egypt,EGY,1995,404.72595
Egypt,EGY,1996,427.31876
Egypt,EGY,1997,445.69366
Egypt,EGY,1998,464.51443
Egypt,EGY,1999,497.1099
Egypt,EGY,2000,526.3706
Egypt,EGY,2001,550.4415
Egypt,EGY,2002,568.773
Egypt,EGY,2003,607.6346
Egypt,EGY,2004,643.6225
Egypt,EGY,2005,661.7481
Egypt,EGY,2006,698.5428
Egypt,EGY,2007,742.5012
Egypt,EGY,2008,786.8005
Egypt,EGY,2009,820.30597
Egypt,EGY,2010,855.1744
Egypt,EGY,2011,900.9404
Egypt,EGY,2012,939.1379
Egypt,EGY,2013,932.8276
Egypt,EGY,2014,921.99963
Egypt,EGY,2015,934.04376
Egypt,EGY,2016,987.88916
Egypt,EGY,2017,1029.495
Egypt,EGY,2018,1027.7866
Egypt,EGY,2019,996.9416
Egypt,EGY,2020,924.49274
Egypt,EGY,2021,994.9291
Egypt,EGY,2022,1043.3811
Egypt,EGY,2023,1028.1973
Egypt,EGY,2024,1057.0708
Estonia,EST,1985,118.452614
Estonia,EST,1986,117.88285
Estonia,EST,1987,119.66635
Estonia,EST,1988,117.632866
Estonia,EST,1989,121.22505
Estonia,EST,1990,127.58501
Estonia,EST,1991,116.74988
Estonia,EST,1992,81.28993
Estonia,EST,1993,67.56243
Estonia,EST,1994,68.53907
Estonia,EST,1995,62.146206
Estonia,EST,1996,65.996284
Estonia,EST,1997,65.002
Estonia,EST,1998,58.29612
Estonia,EST,1999,53.684532
Estonia,EST,2000,55.30591
Estonia,EST,2001,57.753826
Estonia,EST,2002,57.500446
Estonia,EST,2003,62.677803
Estonia,EST,2004,63.921093
Estonia,EST,2005,64.140884
Estonia,EST,2006,63.29088
Estonia,EST,2007,73.30529
Estonia,EST,2008,67.23505
Estonia,EST,2009,57.07078
Estonia,EST,2010,69.84518
Estonia,EST,2011,69.31268
Estonia,EST,2012,68.94182
Estonia,EST,2013,73.68636
Estonia,EST,2014,69.84309
Estonia,EST,2015,63.89152
Estonia,EST,2016,65.99987
Estonia,EST,2017,72.885284
Estonia,EST,2018,71.62369
Estonia,EST,2019,56.054054
Estonia,EST,2020,49.462524
Estonia,EST,2021,52.411194
Estonia,EST,2022,54.664932
Estonia,EST,2023,47.953312
Estonia,EST,2024,45.41019
Europe,,1965,18077.93
Europe,,1966,18760.377
Europe,,1967,19503.377
Europe,,1968,20557.053
Europe,,1969,21891.875
Europe,,1970,23187.244
Europe,,1971,23990.965
Europe,,1972,25132.326
Europe,,1973,26548.406
Europe,,1974,26688.764
Europe,,1975,26921.377
Europe,,1976,28316.691
Europe,,1977,28784.404
Europe,,1978,29889.352
Europe,,1979,30843.93
Europe,,1980,30497.734
Europe,,1981,29962.865
Europe,,1982,29837.732
Europe,,1983,30021.225
Europe,,1984,30568.842
Europe,,1985,29199.531
Europe,,1986,29678.676
Europe,,1987,30208.646
Europe,,1988,30284.656
Europe,,1989,30282.738
Europe,,1990,30542.664
Europe,,1991,29907.305
Europe,,1992,28592.71
Europe,,1993,27269.86
Europe,,1994,26019.814
Europe,,1995,25904.695
Europe,,1996,26094.342
Europe,,1997,25427.262
Europe,,1998,25469.172
Europe,,1999,25271.494
Europe,,2000,25337.355
Europe,,2001,25620.334
Europe,,2002,25595.719
Europe,,2003,26165.545
Europe,,2004,26366.09
Europe,,2005,26418.465
Europe,,2006,26829.895
Europe,,2007,26591.953
Europe,,2008,26361.98
Europe,,2009,24461.2
Europe,,2010,25364.78
Europe,,2011,25053.898
Europe,,2012,24728.031
Europe,,2013,24199.508
Europe,,2014,23225.455
Europe,,2015,23087.057
Europe,,2016,23438.127
Europe,,2017,23718.523
Europe,,2018,23795.059
Europe,,2019,23269.766
Europe,,2020,21263.137
Europe,,2021,22234.785
Europe,,2022,21971.57
Europe,,2023,21173.643
Europe,,2024,21364.125
Europe (EI),,1965,11491.804
Europe (EI),,1966,11779.148
Europe (EI),,1967,12141.637
Europe (EI),,1968,12969.829
Europe (EI),,1969,13978.735
Europe (EI),,1970,14894.747
